household_id,settlement_id,settlement_name,ward_code,lga_code,head_of_household_initials,structure_number,children_under5_last_round,last_visit_date,consent_to_follow_up,gps_longitude,gps_latitude
BAN-003562,S01235,Uzjiba,W016,LGA02,Z. Abu,144,0,2025-11-14,yes,7.570056,10.439373
BAN-003563,S01235,Uzjiba,W016,LGA02,A. Wada,79,2,2025-10-02,yes,7.570915,10.439316
BAN-003564,S01750,Kalari,W026,LGA03,Z. Wada,75,4,2025-11-17,yes,7.775649,11.399373
BAN-003565,S01707,Jibasa,W026,LGA03,S. Pama,198,4,2025-10-20,no,7.755403,11.53303
BAN-003566,S00354,Uzbede-Yamma,W004,LGA02,I. Jibo,173,1,2025-11-21,yes,7.174828,10.693527
BAN-003567,S00354,Uzbede-Yamma,W004,LGA02,H. Dogo,11,4,2025-10-11,yes,7.174137,10.693758
BAN-003568,S00354,Uzbede-Yamma,W004,LGA02,U. Tanko,48,4,2025-11-22,yes,7.173521,10.692002
BAN-003569,S01764,Irdushi-Kudu,W027,LGA03,K. Isa,104,0,2025-12-04,yes,7.901547,11.496881
BAN-003570,S00150,Dakoba,W002,LGA01,F. Tanko,52,0,2025-11-29,yes,7.082179,10.795639
BAN-003571,S00150,Dakoba,W002,LGA01,H. Zubi,75,0,2025-10-04,yes,7.083678,10.795322
BAN-003572,S00150,Dakoba,W002,LGA01,M. Abu,122,3,2025-12-04,no,7.081533,10.794306
BAN-003573,S00150,Dakoba,W002,LGA01,F. Wada,66,1,2025-11-22,yes,7.081798,10.794642
BAN-003574,S00150,Dakoba,W002,LGA01,B. Jibo,240,1,2025-10-07,yes,7.079579,10.796553
BAN-003575,S00803,Fanashi,W009,LGA02,A. Zubi,177,0,2025-10-22,yes,7.571691,10.965652
BAN-003576,S00803,Fanashi,W009,LGA02,S. Yaro,58,1,2025-10-19,yes,7.571494,10.965674
BAN-003577,S00803,Fanashi,W009,LGA02,Z. Kabo,94,1,2025-11-15,yes,7.569872,10.966581
BAN-003578,S00803,Fanashi,W009,LGA02,R. Jibo,258,3,2025-10-27,yes,7.572039,10.964651
BAN-003579,S02043,Sujide-Gabas,W031,LGA03,K. Pama,40,1,2025-11-02,yes,8.008942,11.312481
BAN-003580,S02043,Sujide-Gabas,W031,LGA03,F. Oje,122,0,2025-12-03,yes,8.01033,11.314155
BAN-003581,S00350,Fanadu,W004,LGA02,A. Pama,189,1,2025-10-14,yes,7.157583,10.647958
BAN-003582,S02313,Olluru,W037,LGA03,F. Nura,175,3,2025-11-15,yes,8.224083,11.567202
BAN-003583,S02313,Olluru,W037,LGA03,K. Wada,6,2,2025-10-19,yes,8.223754,11.565301
BAN-003584,S02313,Olluru,W037,LGA03,S. Isa,227,4,2025-10-04,yes,8.223547,11.565993
BAN-003585,S02313,Olluru,W037,LGA03,H. Yaro,254,1,2025-11-28,no,8.223531,11.564753
BAN-003586,S00208,Okzatu,W002,LGA01,R. Kabo,92,0,2025-10-28,yes,7.177701,10.784065
BAN-003587,S00208,Okzatu,W002,LGA01,Y. Lami,120,1,2025-10-23,yes,7.176614,10.784249
BAN-003588,S00208,Okzatu,W002,LGA01,M. Jibo,180,2,2025-10-17,yes,7.178236,10.784591
BAN-003589,S00208,Okzatu,W002,LGA01,M. Musa,59,0,2025-10-09,yes,7.177196,10.782281
BAN-003590,S01315,Uzrama-Arewa,W017,LGA03,K. Oje,74,4,2025-11-08,yes,7.570873,11.406569
BAN-003591,S01315,Uzrama-Arewa,W017,LGA03,B. Gani,42,0,2025-10-10,yes,7.571599,11.40695
BAN-003592,S01315,Uzrama-Arewa,W017,LGA03,I. Umar,171,4,2025-12-06,yes,7.570934,11.407747
BAN-003593,S01315,Uzrama-Arewa,W017,LGA03,I. Funo,245,3,2025-11-04,yes,7.570199,11.406441
BAN-003594,S00310,Karitu,W003,LGA01,I. Dogo,148,2,2025-12-01,yes,7.421943,10.98284
BAN-003595,S00310,Karitu,W003,LGA01,Y. Umar,32,2,2025-11-09,yes,7.422764,10.984505
BAN-003596,S00108,Guludu,W001,LGA01,S. Tanko,151,0,2025-11-22,yes,7.125448,11.125278
BAN-003597,S00108,Guludu,W001,LGA01,S. Kabo,98,3,2025-11-14,yes,7.1245,11.126149
BAN-003598,S00108,Guludu,W001,LGA01,I. Gani,100,2,2025-11-26,yes,7.1252,11.125122
BAN-003599,S00624,Irrishi,W007,LGA01,A. Cham,148,1,2025-10-18,yes,7.446432,11.198004
BAN-003600,S00624,Irrishi,W007,LGA01,H. Musa,234,4,2025-11-21,yes,7.4487,11.199488
BAN-003601,S00624,Irrishi,W007,LGA01,Z. Oje,50,3,2025-10-08,yes,7.446469,11.197592
BAN-003602,S00624,Irrishi,W007,LGA01,K. Nura,104,2,2025-10-01,yes,7.448175,11.198604
BAN-003603,S01467,Gukori,W020,LGA01,B. Pama,42,2,2025-11-11,yes,7.724154,11.163375
BAN-003604,S01467,Gukori,W020,LGA01,F. Gani,46,2,2025-11-30,yes,7.725179,11.164096
BAN-003605,S02287,Olbede,W036,LGA04,U. Dogo,107,4,2025-11-19,yes,8.197063,10.781733
BAN-003606,S02287,Olbede,W036,LGA04,K. Isa,145,3,2025-12-07,yes,8.199089,10.782421
BAN-003607,S02287,Olbede,W036,LGA04,I. Pama,212,3,2025-11-08,yes,8.197327,10.782172
BAN-003608,S01009,Addedu,W014,LGA01,F. Zubi,82,0,2025-11-07,yes,7.425135,11.456543
BAN-003609,S01009,Addedu,W014,LGA01,Y. Gani,69,4,2025-11-25,no,7.426454,11.459774
BAN-003610,S01340,Biwadu-Gabas,W018,LGA02,S. Umar,39,0,2025-11-26,yes,7.548775,10.650937
BAN-003611,S01340,Biwadu-Gabas,W018,LGA02,B. Zubi,189,0,2025-10-17,yes,7.54945,10.650844
BAN-003612,S01340,Biwadu-Gabas,W018,LGA02,U. Wada,227,0,2025-11-18,yes,7.550865,10.651684
BAN-003613,S02308,Sudena,W036,LGA04,U. Tanko,74,3,2025-11-20,yes,8.212584,10.731071
BAN-003614,S00921,Olbemi-Kudu,W011,LGA02,H. Oje,227,1,2025-11-15,yes,7.605986,10.442151
BAN-003615,S00921,Olbemi-Kudu,W011,LGA02,U. Yaro,89,2,2025-10-31,yes,7.605764,10.442257
BAN-003616,S00667,Adyole,W008,LGA01,I. Cham,255,1,2025-11-25,yes,7.323886,10.862237
BAN-003617,S00667,Adyole,W008,LGA01,F. Ede,46,2,2025-11-17,yes,7.324706,10.861337
BAN-003618,S00101,Suludu-Arewa,W001,LGA01,Z. Umar,3,2,2025-10-22,yes,7.163095,11.015767
BAN-003619,S00101,Suludu-Arewa,W001,LGA01,H. Dogo,97,4,2025-11-23,yes,7.163849,11.015207
BAN-003620,S00101,Suludu-Arewa,W001,LGA01,H. Oje,35,2,2025-10-30,no,7.163723,11.016126
BAN-003621,S00101,Suludu-Arewa,W001,LGA01,Y. Dogo,125,0,2025-10-28,yes,7.163324,11.015027
BAN-003622,S00057,Nuwani,W001,LGA01,M. Nura,129,1,2025-10-23,yes,7.180876,11.157348
BAN-003623,S00057,Nuwani,W001,LGA01,U. Musa,215,0,2025-11-06,no,7.181101,11.159451
BAN-003624,S00242,Gulushi,W003,LGA01,S. Yaro,146,1,2025-11-03,yes,7.405216,11.111673
BAN-003625,S00242,Gulushi,W003,LGA01,F. Wada,158,1,2025-10-24,yes,7.404829,11.111487
BAN-003626,S00242,Gulushi,W003,LGA01,F. Gani,58,3,2025-11-30,yes,7.402082,11.112936
BAN-003627,S00135,Yebede,W002,LGA01,H. Nura,184,2,2025-11-07,no,7.071485,10.928206
BAN-003628,S00888,Bibafa,W011,LGA02,A. Ede,15,1,2025-10-10,yes,7.723049,10.390052
BAN-003629,S00888,Bibafa,W011,LGA02,B. Cham,156,4,2025-10-15,yes,7.722719,10.390872
BAN-003630,S01741,Bamani,W026,LGA03,I. Umar,199,3,2025-10-11,yes,7.7084,11.534277
BAN-003631,S01741,Bamani,W026,LGA03,U. Haru,137,3,2025-11-02,yes,7.708734,11.533754
BAN-003632,S01741,Bamani,W026,LGA03,S. Umar,134,2,2025-11-09,no,7.708448,11.533027
BAN-003633,S00696,Irngosa,W008,LGA01,K. Abu,108,3,2025-11-01,yes,7.423374,10.969238
BAN-003634,S00499,Ibngodu,W006,LGA01,Y. Isa,245,1,2025-11-23,no,7.191849,11.368229
BAN-003635,S00499,Ibngodu,W006,LGA01,Z. Gani,245,0,2025-11-30,yes,7.19117,11.367513
BAN-003636,S00499,Ibngodu,W006,LGA01,Z. Rabi,15,3,2025-10-26,yes,7.191327,11.3688
BAN-003637,S00499,Ibngodu,W006,LGA01,S. Ede,66,2,2025-11-13,no,7.191862,11.366267
BAN-003638,S00499,Ibngodu,W006,LGA01,K. Gani,33,4,2025-11-22,yes,7.191948,11.367134
BAN-003639,S00804,Madena,W009,LGA02,Z. Wada,96,4,2025-11-03,yes,7.538999,10.962755
BAN-003640,S01107,Wangofa,W015,LGA01,H. Ede,4,1,2025-11-09,yes,7.516537,11.188966
BAN-003641,S00002,Haduni,W001,LGA01,Z. Cham,166,2,2025-10-20,yes,7.151427,11.160223
BAN-003642,S00835,Zaraja,W010,LGA02,Z. Dogo,54,1,2025-10-05,yes,7.405471,10.785085
BAN-003643,S01216,Wamashi,W015,LGA01,S. Gani,30,0,2025-11-01,yes,7.503554,11.221848
BAN-003644,S01054,Jidude,W014,LGA01,Z. Zubi,171,0,2025-10-02,yes,7.523887,11.530814
BAN-003645,S01054,Jidude,W014,LGA01,K. Rabi,118,4,2025-10-15,no,7.524141,11.533374
BAN-003646,S01054,Jidude,W014,LGA01,U. Dogo,31,1,2025-11-25,yes,7.524168,11.530107
BAN-003647,S01821,Gukoshi,W028,LGA04,R. Bala,251,2,2025-11-02,yes,7.983596,10.785735
BAN-003648,S01163,Bishale,W015,LGA01,B. Abu,257,1,2025-11-01,yes,7.519689,11.245719
BAN-003649,S01163,Bishale,W015,LGA01,S. Gani,177,0,2025-10-26,yes,7.517627,11.244297
BAN-003650,S01163,Bishale,W015,LGA01,I. Sule,56,0,2025-10-23,yes,7.518164,11.243914
BAN-003651,S01163,Bishale,W015,LGA01,U. Oje,11,0,2025-10-12,yes,7.518769,11.24278
BAN-003652,S01163,Bishale,W015,LGA01,R. Umar,1,2,2025-10-22,yes,7.519541,11.244965
BAN-003653,S01163,Bishale,W015,LGA01,Y. Tanko,85,0,2025-11-09,yes,7.516988,11.24302
BAN-003654,S02193,Nujishi,W034,LGA03,Z. Gani,171,3,2025-10-06,yes,8.133763,11.188509
BAN-003655,S02166,Halayi,W034,LGA03,U. Lami,71,4,2025-11-09,yes,8.271142,11.230026
BAN-003656,S02166,Halayi,W034,LGA03,U. Bala,16,1,2025-11-12,yes,8.272032,11.230828
BAN-003657,S02166,Halayi,W034,LGA03,R. Sule,239,0,2025-11-29,yes,8.270041,11.230091
BAN-003658,S02166,Halayi,W034,LGA03,B. Sule,128,0,2025-10-21,yes,8.271025,11.229187
BAN-003659,S02166,Halayi,W034,LGA03,F. Jibo,239,4,2025-11-23,no,8.270724,11.230881
BAN-003660,S02166,Halayi,W034,LGA03,Y. Abu,67,1,2025-11-18,yes,8.273141,11.231776
BAN-003661,S02166,Halayi,W034,LGA03,S. Haru,26,4,2025-10-09,yes,8.270771,11.230062
BAN-003662,S02228,Zatsiri-Sabo,W035,LGA04,I. Kabo,186,2,2025-10-26,yes,8.244424,11.011256
BAN-003663,S00160,Dasatu-Tsakiya,W002,LGA01,R. Dogo,226,4,2025-12-09,no,7.128559,10.8006
BAN-003664,S01605,Dabale-Arewa,W023,LGA03,K. Gani,104,1,2025-12-06,yes,7.924719,11.199307
BAN-003665,S00527,Sushata,W006,LGA01,F. Sule,50,2,2025-11-15,yes,7.166033,11.263604
BAN-003666,S01729,Jiriwa,W026,LGA03,K. Abu,145,3,2025-11-13,no,7.750527,11.415485
BAN-003667,S01729,Jiriwa,W026,LGA03,S. Kabo,167,0,2025-10-30,no,7.749169,11.415323
BAN-003668,S01695,Tatiri,W025,LGA04,R. Haru,127,2,2025-11-17,yes,7.71627,11.046265
BAN-003669,S01695,Tatiri,W025,LGA04,F. Nura,121,2,2025-11-22,yes,7.717037,11.04917
BAN-003670,S01695,Tatiri,W025,LGA04,F. Umar,206,0,2025-10-18,yes,7.717317,11.04643
BAN-003671,S01695,Tatiri,W025,LGA04,S. Cham,255,2,2025-11-30,yes,7.718003,11.047647
BAN-003672,S00287,Donadu-Gabas,W003,LGA01,M. Isa,196,1,2025-10-03,yes,7.412469,11.079456
BAN-003673,S02370,Bizari,W038,LGA03,H. Rabi,189,4,2025-10-24,yes,8.246534,11.405678
BAN-003674,S02370,Bizari,W038,LGA03,I. Oje,30,2,2025-11-01,yes,8.248485,11.40604
BAN-003675,S00977,Irzawo,W013,LGA02,A. Isa,60,1,2025-10-24,yes,7.521684,10.56881
BAN-003676,S01316,Saluna,W017,LGA03,S. Rabi,143,1,2025-10-21,yes,7.601397,11.407286
BAN-003677,S01316,Saluna,W017,LGA03,K. Ede,91,4,2025-10-26,yes,7.600297,11.410789
BAN-003678,S01316,Saluna,W017,LGA03,Z. Wada,143,1,2025-11-14,yes,7.599118,11.407074
BAN-003679,S02407,Zajishi,W038,LGA03,Z. Sule,208,2,2025-10-19,no,8.244847,11.39467
BAN-003680,S00671,Mazatu,W008,LGA01,Z. Yaro,71,2,2025-10-05,yes,7.182335,10.903704
BAN-003681,S00671,Mazatu,W008,LGA01,K. Jibo,73,3,2025-10-19,yes,7.181081,10.902657
BAN-003682,S00671,Mazatu,W008,LGA01,U. Sule,113,2,2025-11-08,yes,7.181408,10.903959
BAN-003683,S01031,Nurima,W014,LGA01,S. Ede,79,2,2025-11-15,yes,7.479704,11.455187
BAN-003684,S01031,Nurima,W014,LGA01,Z. Bala,18,2,2025-10-14,yes,7.479431,11.453457
BAN-003685,S02365,Barifa,W038,LGA03,S. Umar,170,1,2025-11-08,yes,8.299862,11.429931
BAN-003686,S02365,Barifa,W038,LGA03,K. Zubi,168,1,2025-10-10,yes,8.299598,11.431863
BAN-003687,S02365,Barifa,W038,LGA03,Y. Yaro,157,2,2025-11-21,yes,8.301178,11.432363
BAN-003688,S00874,Guderu,W011,LGA02,Y. Bala,121,1,2025-10-27,yes,7.745733,10.411148
BAN-003689,S00874,Guderu,W011,LGA02,R. Cham,202,3,2025-11-26,yes,7.743778,10.411121
BAN-003690,S00874,Guderu,W011,LGA02,H. Oje,74,1,2025-11-24,yes,7.743942,10.411133
BAN-003691,S00874,Guderu,W011,LGA02,A. Ede,62,4,2025-11-02,yes,7.74402,10.409135
BAN-003692,S00874,Guderu,W011,LGA02,K. Sule,258,1,2025-11-17,yes,7.745891,10.410599
BAN-003693,S02198,Enbani,W034,LGA03,Z. Haru,8,2,2025-11-06,yes,8.023242,11.210083
BAN-003694,S02198,Enbani,W034,LGA03,S. Umar,188,0,2025-10-19,yes,8.024471,11.210433
BAN-003695,S02198,Enbani,W034,LGA03,I. Rabi,179,3,2025-10-04,yes,8.022769,11.208942
BAN-003696,S01368,Wajitu-Arewa,W018,LGA02,R. Haru,108,3,2025-10-23,yes,7.565144,10.645187
BAN-003697,S01368,Wajitu-Arewa,W018,LGA02,K. Lami,34,2,2025-10-28,yes,7.565368,10.645083
BAN-003698,S01368,Wajitu-Arewa,W018,LGA02,K. Zubi,221,2,2025-10-10,yes,7.564748,10.645
BAN-003699,S01368,Wajitu-Arewa,W018,LGA02,B. Rabi,146,3,2025-10-28,no,7.562941,10.646202
BAN-003700,S01368,Wajitu-Arewa,W018,LGA02,Z. Isa,107,1,2025-10-21,yes,7.562185,10.644616
BAN-003701,S01368,Wajitu-Arewa,W018,LGA02,U. Musa,246,3,2025-11-18,yes,7.565209,10.645102
BAN-003702,S01368,Wajitu-Arewa,W018,LGA02,R. Nura,248,0,2025-10-14,yes,7.56276,10.646521
BAN-003703,S02282,Bibaba-Kudu,W036,LGA04,U. Oje,254,4,2025-11-14,yes,8.13147,10.761589
BAN-003704,S02282,Bibaba-Kudu,W036,LGA04,S. Funo,189,2,2025-11-03,yes,8.132593,10.763638
BAN-003705,S01069,Hazayi,W014,LGA01,B. Yaro,162,2,2025-10-09,yes,7.467356,11.468046
BAN-003706,S01069,Hazayi,W014,LGA01,R. Pama,95,3,2025-10-11,yes,7.468657,11.465919
BAN-003707,S00670,Lotsina,W008,LGA01,I. Haru,107,1,2025-10-05,yes,7.204351,10.914952
BAN-003708,S00670,Lotsina,W008,LGA01,B. Ede,22,3,2025-10-19,yes,7.203889,10.91513
BAN-003709,S00670,Lotsina,W008,LGA01,R. Funo,89,4,2025-10-07,yes,7.204468,10.916969
BAN-003710,S01616,Uznaba,W023,LGA03,Y. Wada,202,3,2025-11-29,yes,7.90641,11.176913
BAN-003711,S00028,Yerifa,W001,LGA01,A. Nura,124,2,2025-11-25,yes,7.147772,11.040721
BAN-003712,S00077,Dajisa,W001,LGA01,R. Sule,17,3,2025-11-19,yes,7.043833,11.093024
BAN-003713,S00077,Dajisa,W001,LGA01,R. Bala,253,3,2025-11-02,yes,7.04419,11.094487
BAN-003714,S00041,Lodule,W001,LGA01,Z. Tanko,167,2,2025-12-06,yes,7.058955,11.002499
BAN-003715,S00041,Lodule,W001,LGA01,F. Nura,234,1,2025-10-07,yes,7.060356,11.002993
BAN-003716,S00041,Lodule,W001,LGA01,K. Lami,33,1,2025-12-03,yes,7.059437,11.004109
BAN-003717,S00140,Guyoba,W002,LGA01,F. Ede,239,4,2025-10-22,yes,7.201715,10.773888
BAN-003718,S00140,Guyoba,W002,LGA01,Y. Nura,32,1,2025-11-30,yes,7.205784,10.774772
BAN-003719,S00372,Haluta-Tudun,W005,LGA02,M. Lami,216,4,2025-10-06,yes,7.329993,10.769522
BAN-003720,S01802,Tajisa-Tsakiya,W028,LGA04,S. Isa,206,4,2025-10-09,yes,7.996555,10.75402
BAN-003721,S01448,Gumawa,W020,LGA01,S. Haru,248,4,2025-11-22,yes,7.721214,11.154784
BAN-003722,S01448,Gumawa,W020,LGA01,Y. Haru,239,1,2025-11-15,yes,7.720049,11.154995
BAN-003723,S01448,Gumawa,W020,LGA01,H. Wada,210,2,2025-11-14,yes,7.72094,11.154299
BAN-003724,S01448,Gumawa,W020,LGA01,Y. Umar,80,2,2025-11-11,yes,7.71971,11.155389
BAN-003725,S02231,Kaderi,W035,LGA04,F. Dogo,78,3,2025-11-19,yes,8.264257,11.003837
BAN-003726,S02231,Kaderi,W035,LGA04,A. Funo,221,2,2025-11-02,yes,8.263649,11.003747
BAN-003727,S02231,Kaderi,W035,LGA04,I. Wada,224,1,2025-12-09,no,8.263545,11.004016
BAN-003728,S02149,Kujide,W033,LGA03,K. Pama,18,3,2025-10-01,yes,7.994215,11.164785
BAN-003729,S00371,Ririyi,W005,LGA02,U. Dogo,241,2,2025-11-19,yes,7.327089,10.736389
BAN-003730,S00371,Ririyi,W005,LGA02,Y. Haru,233,0,2025-12-05,yes,7.326642,10.739395
BAN-003731,S00371,Ririyi,W005,LGA02,Z. Pama,24,0,2025-11-11,yes,7.326135,10.737529
BAN-003732,S00262,Kudewa-Kofar,W003,LGA01,F. Umar,28,4,2025-10-18,yes,7.250089,11.116681
BAN-003733,S00908,Falami,W011,LGA02,S. Umar,43,3,2025-11-12,yes,7.588014,10.423372
BAN-003734,S00908,Falami,W011,LGA02,B. Rabi,257,0,2025-12-08,yes,7.589668,10.421182
BAN-003735,S00908,Falami,W011,LGA02,U. Zubi,102,4,2025-11-24,yes,7.588927,10.420165
BAN-003736,S00908,Falami,W011,LGA02,B. Yaro,195,3,2025-10-03,yes,7.590593,10.42105
BAN-003737,S00908,Falami,W011,LGA02,R. Tanko,20,4,2025-12-03,yes,7.589455,10.42097
BAN-003738,S00908,Falami,W011,LGA02,F. Wada,161,3,2025-11-24,yes,7.588613,10.421889
BAN-003739,S01008,Bilatu-Tudun,W014,LGA01,B. Yaro,243,4,2025-10-12,yes,7.48738,11.500816
BAN-003740,S01008,Bilatu-Tudun,W014,LGA01,A. Musa,149,4,2025-11-04,yes,7.487727,11.501686
BAN-003741,S02402,Mangodu,W038,LGA03,S. Abu,255,3,2025-11-04,yes,8.404282,11.319329
BAN-003742,S02402,Mangodu,W038,LGA03,U. Sule,137,4,2025-10-24,yes,8.403648,11.319483
BAN-003743,S02402,Mangodu,W038,LGA03,K. Jibo,196,3,2025-12-01,yes,8.406036,11.320926
BAN-003744,S01805,Satsina,W028,LGA04,Z. Lami,34,2,2025-10-10,yes,7.975074,10.818411
BAN-003745,S01805,Satsina,W028,LGA04,U. Umar,34,1,2025-11-10,no,7.975097,10.81662
BAN-003746,S01805,Satsina,W028,LGA04,M. Gani,82,1,2025-11-20,yes,7.975342,10.818073
BAN-003747,S02506,Ekrishi-Tudun,W040,LGA04,I. Nura,178,4,2025-10-31,yes,8.301584,11.174615
BAN-003748,S02506,Ekrishi-Tudun,W040,LGA04,M. Ede,5,0,2025-11-15,yes,8.30285,11.175711
BAN-003749,S02077,Adyoko-Sabo,W032,LGA04,F. Umar,21,4,2025-11-17,yes,8.083878,10.851155
BAN-003750,S02077,Adyoko-Sabo,W032,LGA04,A. Jibo,240,0,2025-11-22,yes,8.083487,10.851001
BAN-003751,S02077,Adyoko-Sabo,W032,LGA04,R. Lami,34,0,2025-10-22,yes,8.084209,10.849595
BAN-003752,S02077,Adyoko-Sabo,W032,LGA04,S. Jibo,154,1,2025-12-05,yes,8.082166,10.851346
BAN-003753,S02077,Adyoko-Sabo,W032,LGA04,H. Isa,38,0,2025-10-21,yes,8.083736,10.851158
BAN-003754,S02077,Adyoko-Sabo,W032,LGA04,I. Dogo,138,1,2025-10-02,yes,8.082793,10.850073
BAN-003755,S01078,Subafa,W014,LGA01,Z. Zubi,38,3,2025-11-24,yes,7.544011,11.543921
BAN-003756,S01101,Okkowo,W015,LGA01,I. Musa,129,4,2025-10-06,no,7.698914,11.277685
BAN-003757,S01101,Okkowo,W015,LGA01,S. Funo,48,4,2025-11-07,yes,7.698566,11.275979
BAN-003758,S01101,Okkowo,W015,LGA01,Z. Cham,59,0,2025-10-25,yes,7.698708,11.27404
BAN-003759,S00681,Jimadu,W008,LGA01,U. Musa,70,2,2025-10-18,yes,7.384053,10.944975
BAN-003760,S01604,Lozatu-Tudun,W023,LGA03,R. Cham,38,2,2025-11-07,yes,7.84296,11.28011
BAN-003761,S01604,Lozatu-Tudun,W023,LGA03,U. Bala,125,1,2025-11-24,yes,7.842799,11.281112
BAN-003762,S01604,Lozatu-Tudun,W023,LGA03,U. Dogo,166,4,2025-11-11,yes,7.840991,11.282757
BAN-003763,S01604,Lozatu-Tudun,W023,LGA03,Y. Bala,53,2,2025-10-01,yes,7.841163,11.28012
BAN-003764,S01604,Lozatu-Tudun,W023,LGA03,A. Lami,211,3,2025-11-17,yes,7.840355,11.280398
BAN-003765,S02179,Hatiwo,W034,LGA03,A. Zubi,116,0,2025-10-30,yes,8.136368,11.194596
BAN-003766,S00589,Doluri,W007,LGA01,M. Dogo,71,0,2025-12-08,yes,7.455776,11.226502
BAN-003767,S02386,Zakoma,W038,LGA03,Z. Wada,174,3,2025-10-19,yes,8.334503,11.407509
BAN-003768,S00088,Ekrafa,W001,LGA01,M. Yaro,96,0,2025-11-30,yes,7.040684,10.956548
BAN-003769,S00088,Ekrafa,W001,LGA01,A. Oje,2,3,2025-11-14,yes,7.039049,10.956017
BAN-003770,S00088,Ekrafa,W001,LGA01,I. Bala,249,4,2025-10-19,yes,7.039106,10.953964
BAN-003771,S02217,Washashi,W035,LGA04,B. Yaro,27,4,2025-11-08,yes,8.213456,11.022487
BAN-003772,S02217,Washashi,W035,LGA04,U. Rabi,206,0,2025-12-08,yes,8.214016,11.022743
BAN-003773,S01553,Zadewo,W021,LGA02,R. Tanko,249,1,2025-10-18,yes,7.862812,10.53034
BAN-003774,S01553,Zadewo,W021,LGA02,A. Yaro,250,3,2025-11-09,yes,7.861704,10.530993
BAN-003775,S01553,Zadewo,W021,LGA02,H. Ede,20,4,2025-12-04,yes,7.862287,10.531252
BAN-003776,S00674,Fasaru,W008,LGA01,I. Nura,246,4,2025-10-02,yes,7.197038,10.92965
BAN-003777,S00674,Fasaru,W008,LGA01,U. Abu,151,3,2025-10-07,yes,7.198513,10.930767
BAN-003778,S02361,Bizaru,W037,LGA03,B. Rabi,207,4,2025-10-10,yes,8.228252,11.557752
BAN-003779,S02361,Bizaru,W037,LGA03,A. Abu,13,0,2025-11-02,yes,8.227363,11.558563
BAN-003780,S02361,Bizaru,W037,LGA03,R. Tanko,95,3,2025-10-26,yes,8.225836,11.557441
BAN-003781,S02361,Bizaru,W037,LGA03,M. Haru,2,4,2025-11-04,yes,8.226291,11.55686
BAN-003782,S02119,Dodeta,W033,LGA03,F. Yaro,27,1,2025-12-06,yes,8.003528,11.175938
BAN-003783,S02119,Dodeta,W033,LGA03,Z. Rabi,98,3,2025-12-04,yes,8.002186,11.172158
BAN-003784,S01162,Sarayi-Kofar,W015,LGA01,Z. Abu,113,4,2025-11-26,yes,7.693974,11.288103
BAN-003785,S01162,Sarayi-Kofar,W015,LGA01,Y. Umar,222,0,2025-10-08,yes,7.693624,11.287052
BAN-003786,S01162,Sarayi-Kofar,W015,LGA01,M. Umar,229,4,2025-11-22,yes,7.695813,11.286362
BAN-003787,S01162,Sarayi-Kofar,W015,LGA01,K. Umar,20,4,2025-10-06,yes,7.694333,11.285948
BAN-003788,S02403,Agjima-Kudu,W038,LGA03,A. Kabo,233,3,2025-11-21,yes,8.361404,11.406371
BAN-003789,S02403,Agjima-Kudu,W038,LGA03,A. Oje,85,1,2025-10-17,yes,8.359607,11.405563
BAN-003790,S00861,Okwaba,W010,LGA02,I. Cham,141,3,2025-11-06,yes,7.443774,10.756609
BAN-003791,S00861,Okwaba,W010,LGA02,Y. Kabo,77,0,2025-11-19,no,7.44526,10.757791
BAN-003792,S00861,Okwaba,W010,LGA02,Z. Wada,192,1,2025-12-07,yes,7.443443,10.757978
BAN-003793,S00861,Okwaba,W010,LGA02,M. Zubi,197,1,2025-11-13,yes,7.443957,10.758424
BAN-003794,S02338,Jijiba,W037,LGA03,Z. Musa,91,1,2025-10-26,yes,8.185937,11.520876
BAN-003795,S02338,Jijiba,W037,LGA03,M. Umar,173,2,2025-11-14,yes,8.186071,11.52147
BAN-003796,S02338,Jijiba,W037,LGA03,A. Haru,183,2,2025-10-28,yes,8.184845,11.522523
BAN-003797,S02338,Jijiba,W037,LGA03,M. Ede,136,3,2025-10-30,no,8.186309,11.519674
BAN-003798,S02338,Jijiba,W037,LGA03,B. Funo,10,0,2025-11-07,yes,8.186151,11.520897
BAN-003799,S02016,Faladu-Yamma,W031,LGA03,I. Pama,50,0,2025-11-23,yes,8.008582,11.338207
BAN-003800,S02016,Faladu-Yamma,W031,LGA03,R. Bala,156,1,2025-11-01,yes,8.008964,11.338087
BAN-003801,S02016,Faladu-Yamma,W031,LGA03,U. Nura,192,3,2025-11-19,no,8.010069,11.337536
BAN-003802,S02016,Faladu-Yamma,W031,LGA03,K. Funo,207,2,2025-12-06,yes,8.007735,11.337667
BAN-003803,S02016,Faladu-Yamma,W031,LGA03,U. Gani,209,1,2025-10-02,yes,8.008466,11.338537
BAN-003804,S02441,Enjina,W039,LGA04,B. Isa,67,1,2025-11-19,yes,8.314924,10.909744
BAN-003805,S02441,Enjina,W039,LGA04,Z. Cham,144,2,2025-11-12,no,8.315438,10.911591
BAN-003806,S02441,Enjina,W039,LGA04,Z. Dogo,146,3,2025-10-04,yes,8.315849,10.909993
BAN-003807,S02441,Enjina,W039,LGA04,H. Zubi,163,4,2025-11-03,yes,8.316076,10.910455
BAN-003808,S01608,Matita,W023,LGA03,S. Wada,257,3,2025-10-07,yes,7.933874,11.205932
